
Spring,2015,JULIA DEEMS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,A,Lect,6,18,33%,5.50,5.00,4.67,4.67,4.50,4.83,4.17,5.00,5.00,4.67

Spring,2015,RONALD PLACONE, Tepper School of Business,70345,BUSINESS PRSNTATIONS,B,Lect,14,22,64%,7.08,5.00,4.93,5.00,4.86,5.00,5.00,5.00,4.79,4.79

Spring,2015,JOSEPH RUDMAN, Tepper School of Business,70345,BUSINESS PRSNTATIONS,C,Lect,10,19,53%,6.20,5.00,4.40,4.67,5.00,4.78,4.67,4.44,4.56,4.44

Spring,2015,JOSEPH RUDMAN, Tepper School of Business,70345,BUSINESS PRSNTATIONS,D,Lect,11,18,61%,6.36,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91,4.91

Spring,2015,J MCGINNIS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,W,Lect,10,14,71%,12.00,4.40,4.10,4.30,4.50,4.30,4.00,4.40,4.20,4.30

Spring,2015,J MCGINNIS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,X,Lect,12,20,60%,16.17,4.25,4.25,4.33,4.25,4.33,4.25,3.42,4.00,4.08

Spring,2015,GEOFFREY HITCH, Tepper School of Business,70350,ACTING FOR BUSINESS,A,Lect,10,22,45%,4.70,4.30,4.10,4.10,4.30,3.80,4.00,3.60,4.10,4.20

Spring,2015,GEOFFREY HITCH, Tepper School of Business,70350,ACTING FOR BUSINESS,B,Lect,9,20,45%,5.67,5.00,4.88,5.00,5.00,4.89,5.00,4.89,5.00,5.00

Spring,2015,JAMES ROBERTS, Tepper School of Business,70364,BUSINESS LAW,A,Lect,15,26,58%,10.73,4.20,4.29,4.43,3.92,4.69,4.31,4.62,4.23,4.00

Spring,2015,CLIFFORD EARLY, Tepper School of Business,70365,INT TRADE & INT LAW,A,Lect,6,12,50%,10.50,4.33,3.17,3.33,2.83,4.50,4.17,3.33,3.83,3.67

Spring,2015,DAVID TUNGATE, Tepper School of Business,70366,INTEL PROPRTY & ECOM,A4,Lect,23,58,40%,6.50,4.30,4.35,4.39,4.00,4.65,4.57,4.61,4.52,4.30

Spring,2015,MOHAMMAD DELASAY SORKHAB, Tepper School of Business,70371,OPERATIONS MGMT,A,Lect,54,70,77%,7.41,4.43,4.46,4.41,4.28,4.30,4.46,4.61,4.39,4.28

Spring,2015,GUOFANG HUANG, Tepper School of Business,70381,MARKETING I,A,Lect,40,70,57%,6.95,2.92,2.83,3.03,2.73,3.13,3.03,3.47,2.75,2.73

Spring,2015,GUOFANG HUANG, Tepper School of Business,70381,MARKETING I,B,Lect,28,61,46%,5.78,2.68,2.89,2.96,2.43,2.89,2.82,3.14,2.46,2.61

Spring,2015,CHRISTOPHER OLIVOLA, Tepper School of Business,70385,CONSUMER BEHAVIOR,A,Lect,7,11,64%,9.29,4.43,3.86,3.86,3.86,4.43,4.29,4.00,4.00,4.00

Spring,2015,CHRIS TELMER, Tepper School of Business,70391,FINANCE,A,Lect,53,54,98%,9.69,4.17,4.09,4.09,3.62,4.34,3.67,4.06,3.62,3.72

Spring,2015,JOSE EMILIO OSAMBELA ZAVALA, Tepper School of Business,70398,INTERNATNL FINANCE,A,Lect,29,33,88%,6.55,4.10,4.00,4.17,3.31,3.97,4.03,3.93,3.62,3.68

Spring,2015,DAVID LAMONT, Tepper School of Business,70401,MANAGEMENT GAME,A,Lect,36,72,50%,9.08,4.50,4.39,4.44,4.36,4.53,4.36,4.75,4.44,4.17

Spring,2015,STEPHEN VARGO, Tepper School of Business,70401,MANAGEMENT GAME,W,Lect,34,54,63%,12.62,4.68,4.68,4.74,4.62,4.65,4.71,4.85,4.68,4.59

Spring,2015,KATHARINE ANDERSON, Tepper School of Business,70415,INTRO ENTREPRENRSHIP,A,Lect,19,37,51%,7.05,3.79,3.84,3.68,3.79,3.68,3.58,4.21,3.53,3.42

Spring,2015,DAVID MAWHINNEY, Tepper School of Business,70416,NEW VENTURE CREATION,A,Lect,8,22,36%,8.00,5.00,4.63,4.75,4.75,4.88,4.75,4.63,4.75,4.63

Spring,2015,GEORGE WHITE, Tepper School of Business,70416,NEW VENTURE CREATION,W,Lect,10,15,67%,9.80,5.00,4.90,5.00,5.00,5.00,5.00,5.00,5.00,5.00

